                                             A ZAMS Stellar Model
                                             --------------------

                                             M    =     2.58000 solar
                                             L    =    74.00000 solar
                                             R    =     3.05109 solar
                                             Teff =  9700.00000 K
                                             X    =     0.70000
                                             Y    =     0.29200
                                             Z    =     0.00800



 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
  601 -3.544E+08  9.048E+11  9.570E-01 -1.741E+39  5.384E+08  5.749E+18  7.976E+01  3.400E-02  9.268E+09  c  0.0
  602 -3.565E+08  9.048E+11  9.571E-01 -1.744E+39  5.384E+08  5.749E+18  7.976E+01  3.400E-02  9.268E+09  c  0.0
  603 -3.586E+08  9.048E+11  9.571E-01 -1.746E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.269E+09  c  0.0
  604 -3.607E+08  9.048E+11  9.572E-01 -1.749E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.269E+09  c  0.0
  605 -3.629E+08  9.048E+11  9.572E-01 -1.752E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.270E+09  c  0.0
  606 -3.650E+08  9.048E+11  9.573E-01 -1.754E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.270E+09  c  0.0
  607 -3.671E+08  9.048E+11  9.573E-01 -1.757E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.271E+09  c  0.0
  608 -3.692E+08  9.048E+11  9.574E-01 -1.760E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.271E+09  c  0.0
  609 -3.714E+08  9.048E+11  9.575E-01 -1.762E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.271E+09  c  0.0
  610 -3.735E+08  9.049E+11  9.575E-01 -1.765E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.272E+09  c  0.0
  611 -3.756E+08  9.049E+11  9.576E-01 -1.768E+39  5.384E+08  5.749E+18  7.975E+01  3.400E-02  9.272E+09  c  0.0
  612 -3.777E+08  9.049E+11  9.576E-01 -1.771E+39  5.385E+08  5.749E+18  7.975E+01  3.400E-02  9.273E+09  c  0.0
  613 -3.798E+08  9.049E+11  9.577E-01 -1.774E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.273E+09  c  0.0
  614 -3.820E+08  9.049E+11  9.578E-01 -1.776E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.273E+09  c  0.0
  615 -3.841E+08  9.049E+11  9.578E-01 -1.779E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.274E+09  c  0.0
  616 -3.862E+08  9.049E+11  9.579E-01 -1.782E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.274E+09  c  0.0
  617 -3.883E+08  9.049E+11  9.579E-01 -1.785E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.275E+09  c  0.0
  618 -3.905E+08  9.049E+11  9.580E-01 -1.788E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.275E+09  c  0.0
  619 -3.926E+08  9.049E+11  9.581E-01 -1.791E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.275E+09  c  0.0
  620 -3.947E+08  9.049E+11  9.581E-01 -1.795E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.276E+09  c  0.0
  621 -3.968E+08  9.049E+11  9.582E-01 -1.798E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.276E+09  c  0.0
  622 -3.989E+08  9.049E+11  9.583E-01 -1.801E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.276E+09  c  0.0
  623 -4.011E+08  9.049E+11  9.583E-01 -1.804E+39  5.385E+08  5.749E+18  7.974E+01  3.400E-02  9.277E+09  c  0.0
  624 -4.032E+08  9.049E+11  9.584E-01 -1.807E+39  5.385E+08  5.749E+18  7.973E+01  3.400E-02  9.277E+09  c  0.0
  625 -4.053E+08  9.049E+11  9.585E-01 -1.810E+39  5.385E+08  5.749E+18  7.973E+01  3.400E-02  9.277E+09  c  0.0
  626 -4.074E+08  9.049E+11  9.585E-01 -1.814E+39  5.385E+08  5.749E+18  7.973E+01  3.400E-02  9.278E+09  c  0.0
  627 -4.096E+08  9.050E+11  9.586E-01 -1.817E+39  5.385E+08  5.749E+18  7.973E+01  3.400E-02  9.278E+09  c  0.0
  628 -4.117E+08  9.050E+11  9.587E-01 -1.820E+39  5.385E+08  5.749E+18  7.973E+01  3.400E-02  9.278E+09  c  0.0
  629 -4.138E+08  9.050E+11  9.588E-01 -1.824E+39  5.385E+08  5.749E+18  7.973E+01  3.400E-02  9.279E+09  c  0.0
  630 -4.159E+08  9.050E+11  9.588E-01 -1.827E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.279E+09  c  0.0
  631 -4.180E+08  9.050E+11  9.589E-01 -1.831E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.279E+09  c  0.0
  632 -4.202E+08  9.050E+11  9.590E-01 -1.834E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.280E+09  c  0.0
  633 -4.223E+08  9.050E+11  9.590E-01 -1.838E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.280E+09  c  0.0
  634 -4.244E+08  9.050E+11  9.591E-01 -1.841E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.280E+09  c  0.0
  635 -4.265E+08  9.050E+11  9.592E-01 -1.845E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.281E+09  c  0.0
  636 -4.287E+08  9.050E+11  9.593E-01 -1.849E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.281E+09  c  0.0
  637 -4.308E+08  9.050E+11  9.594E-01 -1.852E+39  5.386E+08  5.749E+18  7.973E+01  3.400E-02  9.281E+09  c  0.0
  638 -4.329E+08  9.050E+11  9.594E-01 -1.856E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.281E+09  c  0.0
  639 -4.350E+08  9.050E+11  9.595E-01 -1.860E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.282E+09  c  0.0
  640 -4.371E+08  9.050E+11  9.596E-01 -1.864E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.282E+09  c  0.0
  641 -4.393E+08  9.050E+11  9.597E-01 -1.867E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.282E+09  c  0.0
  642 -4.414E+08  9.050E+11  9.598E-01 -1.871E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.283E+09  c  0.0
  643 -4.435E+08  9.050E+11  9.598E-01 -1.875E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.283E+09  c  0.0
  644 -4.456E+08  9.050E+11  9.599E-01 -1.879E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.283E+09  c  0.0
  645 -4.478E+08  9.051E+11  9.600E-01 -1.883E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.283E+09  c  0.0
  646 -4.499E+08  9.051E+11  9.601E-01 -1.887E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.284E+09  c  0.0
  647 -4.520E+08  9.051E+11  9.602E-01 -1.891E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.284E+09  c  0.0
  648 -4.541E+08  9.051E+11  9.603E-01 -1.895E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.284E+09  c  0.0
  649 -4.562E+08  9.051E+11  9.603E-01 -1.899E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.284E+09  c  0.0
  650 -4.584E+08  9.051E+11  9.604E-01 -1.903E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.285E+09  c  0.0
  651 -4.605E+08  9.051E+11  9.605E-01 -1.908E+39  5.386E+08  5.749E+18  7.972E+01  3.400E-02  9.285E+09  c  0.0
  652 -4.626E+08  9.051E+11  9.606E-01 -1.912E+39  5.387E+08  5.749E+18  7.972E+01  3.400E-02  9.285E+09  c  0.0
  653 -4.647E+08  9.051E+11  9.607E-01 -1.916E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.285E+09  c  0.0
  654 -4.669E+08  9.051E+11  9.608E-01 -1.921E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.286E+09  c  0.0
  655 -4.690E+08  9.051E+11  9.609E-01 -1.925E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.286E+09  c  0.0
  656 -4.711E+08  9.051E+11  9.610E-01 -1.929E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.286E+09  c  0.0
  657 -4.732E+08  9.051E+11  9.611E-01 -1.934E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.286E+09  c  0.0
  658 -4.753E+08  9.051E+11  9.612E-01 -1.938E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.287E+09  c  0.0
  659 -4.775E+08  9.051E+11  9.613E-01 -1.943E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.287E+09  c  0.0
  660 -4.796E+08  9.051E+11  9.613E-01 -1.947E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.287E+09  c  0.0
  661 -4.817E+08  9.051E+11  9.614E-01 -1.952E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.287E+09  c  0.0
  662 -4.838E+08  9.052E+11  9.615E-01 -1.957E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.288E+09  c  0.0
  663 -4.860E+08  9.052E+11  9.616E-01 -1.961E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.288E+09  c  0.0
  664 -4.881E+08  9.052E+11  9.617E-01 -1.966E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.288E+09  c  0.0
  665 -4.902E+08  9.052E+11  9.618E-01 -1.971E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.288E+09  c  0.0
  666 -4.923E+08  9.052E+11  9.619E-01 -1.976E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.288E+09  c  0.0
  667 -4.944E+08  9.052E+11  9.620E-01 -1.980E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.289E+09  c  0.0
  668 -4.966E+08  9.052E+11  9.621E-01 -1.985E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.289E+09  c  0.0
  669 -4.987E+08  9.052E+11  9.622E-01 -1.990E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.289E+09  c  0.0
  670 -5.008E+08  9.052E+11  9.624E-01 -1.995E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.289E+09  c  0.0
  671 -5.029E+08  9.052E+11  9.625E-01 -2.000E+39  5.387E+08  5.749E+18  7.971E+01  3.400E-02  9.289E+09  c  0.0
  672 -5.050E+08  9.052E+11  9.626E-01 -2.005E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.290E+09  c  0.0
  673 -5.072E+08  9.052E+11  9.627E-01 -2.010E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.290E+09  c  0.0
  674 -5.093E+08  9.052E+11  9.628E-01 -2.015E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.290E+09  c  0.0
  675 -5.114E+08  9.052E+11  9.629E-01 -2.021E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.290E+09  c  0.0
  676 -5.135E+08  9.052E+11  9.630E-01 -2.026E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.290E+09  c  0.0
  677 -5.157E+08  9.052E+11  9.631E-01 -2.031E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.291E+09  c  0.0
  678 -5.178E+08  9.052E+11  9.632E-01 -2.036E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.291E+09  c  0.0
  679 -5.199E+08  9.052E+11  9.633E-01 -2.042E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.291E+09  c  0.0
  680 -5.220E+08  9.053E+11  9.634E-01 -2.047E+39  5.387E+08  5.749E+18  7.970E+01  3.400E-02  9.291E+09  c  0.0
  681 -5.241E+08  9.053E+11  9.636E-01 -2.053E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.291E+09  c  0.0
  682 -5.263E+08  9.053E+11  9.637E-01 -2.058E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.291E+09  c  0.0
  683 -5.284E+08  9.053E+11  9.638E-01 -2.064E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.292E+09  c  0.0
  684 -5.305E+08  9.053E+11  9.639E-01 -2.069E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.292E+09  c  0.0
  685 -5.326E+08  9.053E+11  9.640E-01 -2.075E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.292E+09  c  0.0
  686 -5.348E+08  9.053E+11  9.641E-01 -2.081E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.292E+09  c  0.0
  687 -5.369E+08  9.053E+11  9.643E-01 -2.086E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.292E+09  c  0.0
  688 -5.390E+08  9.053E+11  9.644E-01 -2.092E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.292E+09  c  0.0
  689 -5.411E+08  9.053E+11  9.645E-01 -2.098E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.293E+09  c  0.0
  690 -5.432E+08  9.053E+11  9.646E-01 -2.104E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.293E+09  c  0.0
  691 -5.454E+08  9.053E+11  9.648E-01 -2.110E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.293E+09  c  0.0
  692 -5.475E+08  9.053E+11  9.649E-01 -2.116E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.293E+09  c  0.0
  693 -5.496E+08  9.053E+11  9.650E-01 -2.122E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.293E+09  c  0.0
  694 -5.517E+08  9.053E+11  9.651E-01 -2.128E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.293E+09  c  0.0
  695 -5.539E+08  9.053E+11  9.653E-01 -2.134E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.294E+09  c  0.0
  696 -5.560E+08  9.053E+11  9.654E-01 -2.140E+39  5.388E+08  5.749E+18  7.970E+01  3.400E-02  9.294E+09  c  0.0
  697 -5.581E+08  9.054E+11  9.655E-01 -2.146E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.294E+09  c  0.0
  698 -5.602E+08  9.054E+11  9.656E-01 -2.152E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.294E+09  c  0.0
  699 -5.623E+08  9.054E+11  9.658E-01 -2.158E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.294E+09  c  0.0
  700 -5.645E+08  9.054E+11  9.659E-01 -2.165E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.294E+09  c  0.0
  701 -5.666E+08  9.054E+11  9.660E-01 -2.171E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.294E+09  c  0.0
  702 -5.687E+08  9.054E+11  9.662E-01 -2.178E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  703 -5.708E+08  9.054E+11  9.663E-01 -2.184E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  704 -5.730E+08  9.054E+11  9.664E-01 -2.191E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  705 -5.751E+08  9.054E+11  9.666E-01 -2.197E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  706 -5.772E+08  9.054E+11  9.667E-01 -2.204E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  707 -5.793E+08  9.054E+11  9.669E-01 -2.210E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  708 -5.814E+08  9.054E+11  9.670E-01 -2.217E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.295E+09  c  0.0
  709 -5.836E+08  9.054E+11  9.671E-01 -2.224E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  710 -5.857E+08  9.054E+11  9.673E-01 -2.231E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  711 -5.878E+08  9.054E+11  9.674E-01 -2.237E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  712 -5.899E+08  9.054E+11  9.676E-01 -2.244E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  713 -5.921E+08  9.054E+11  9.677E-01 -2.251E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  714 -5.942E+08  9.055E+11  9.679E-01 -2.258E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  715 -5.963E+08  9.055E+11  9.680E-01 -2.265E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  716 -5.984E+08  9.055E+11  9.682E-01 -2.272E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  717 -6.005E+08  9.055E+11  9.683E-01 -2.280E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.296E+09  c  0.0
  718 -6.027E+08  9.055E+11  9.685E-01 -2.287E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  719 -6.048E+08  9.055E+11  9.686E-01 -2.294E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  720 -6.069E+08  9.055E+11  9.688E-01 -2.301E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  721 -6.090E+08  9.055E+11  9.689E-01 -2.309E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  722 -6.112E+08  9.055E+11  9.691E-01 -2.316E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  723 -6.133E+08  9.055E+11  9.692E-01 -2.324E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  724 -6.154E+08  9.055E+11  9.694E-01 -2.331E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  725 -6.175E+08  9.055E+11  9.696E-01 -2.339E+39  5.388E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  726 -6.196E+08  9.055E+11  9.697E-01 -2.346E+39  5.389E+08  5.749E+18  7.969E+01  3.400E-02  9.297E+09  c  0.0
  727 -6.218E+08  9.055E+11  9.699E-01 -2.354E+39  5.389E+08  5.749E+18  7.969E+01  3.400E-02  9.298E+09  c  0.0
  728 -6.239E+08  9.055E+11  9.700E-01 -2.362E+39  5.389E+08  5.749E+18  7.969E+01  3.400E-02  9.298E+09  c  0.0
  729 -6.260E+08  9.055E+11  9.702E-01 -2.369E+39  5.389E+08  5.749E+18  7.969E+01  3.400E-02  9.298E+09  c  0.0
  730 -6.281E+08  9.055E+11  9.704E-01 -2.377E+39  5.389E+08  5.749E+18  7.969E+01  3.400E-02  9.298E+09  c  0.0
  731 -6.303E+08  9.055E+11  9.705E-01 -2.385E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.298E+09  c  0.0
  732 -6.324E+08  9.056E+11  9.707E-01 -2.393E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.298E+09  c  0.0
  733 -6.345E+08  9.056E+11  9.709E-01 -2.401E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.298E+09  c  0.0
  734 -6.366E+08  9.056E+11  9.710E-01 -2.409E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.298E+09  c  0.0
  735 -6.387E+08  9.056E+11  9.712E-01 -2.417E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.298E+09  c  0.0
  736 -6.409E+08  9.056E+11  9.714E-01 -2.425E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.298E+09  c  0.0
  737 -6.430E+08  9.056E+11  9.715E-01 -2.433E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  738 -6.451E+08  9.056E+11  9.717E-01 -2.442E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  739 -6.472E+08  9.056E+11  9.719E-01 -2.450E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  740 -6.493E+08  9.056E+11  9.721E-01 -2.458E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  741 -6.515E+08  9.056E+11  9.722E-01 -2.467E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  742 -6.536E+08  9.056E+11  9.724E-01 -2.475E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  743 -6.557E+08  9.056E+11  9.726E-01 -2.484E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  744 -6.578E+08  9.056E+11  9.728E-01 -2.492E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  745 -6.600E+08  9.056E+11  9.730E-01 -2.501E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  746 -6.621E+08  9.056E+11  9.731E-01 -2.510E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  747 -6.642E+08  9.056E+11  9.733E-01 -2.518E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.299E+09  c  0.0
  748 -6.663E+08  9.056E+11  9.735E-01 -2.527E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  749 -6.684E+08  9.057E+11  9.737E-01 -2.536E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  750 -6.706E+08  9.057E+11  9.739E-01 -2.545E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  751 -6.727E+08  9.057E+11  9.741E-01 -2.554E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  752 -6.748E+08  9.057E+11  9.743E-01 -2.563E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  753 -6.769E+08  9.057E+11  9.744E-01 -2.572E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  754 -6.791E+08  9.057E+11  9.746E-01 -2.581E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  755 -6.812E+08  9.057E+11  9.748E-01 -2.590E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  756 -6.833E+08  9.057E+11  9.750E-01 -2.600E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  757 -6.854E+08  9.057E+11  9.752E-01 -2.609E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  758 -6.875E+08  9.057E+11  9.754E-01 -2.618E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  759 -6.897E+08  9.057E+11  9.756E-01 -2.628E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  760 -6.918E+08  9.057E+11  9.758E-01 -2.637E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  761 -6.939E+08  9.057E+11  9.760E-01 -2.647E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.300E+09  c  0.0
  762 -6.960E+08  9.057E+11  9.762E-01 -2.656E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  763 -6.982E+08  9.057E+11  9.764E-01 -2.666E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  764 -7.003E+08  9.057E+11  9.766E-01 -2.676E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  765 -7.024E+08  9.057E+11  9.768E-01 -2.686E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  766 -7.045E+08  9.057E+11  9.770E-01 -2.695E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  767 -7.066E+08  9.058E+11  9.772E-01 -2.705E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  768 -7.088E+08  9.058E+11  9.774E-01 -2.715E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  769 -7.109E+08  9.058E+11  9.777E-01 -2.725E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  770 -7.130E+08  9.058E+11  9.779E-01 -2.735E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  771 -7.151E+08  9.058E+11  9.781E-01 -2.746E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  772 -7.173E+08  9.058E+11  9.783E-01 -2.756E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  773 -7.194E+08  9.058E+11  9.785E-01 -2.766E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  774 -7.215E+08  9.058E+11  9.787E-01 -2.776E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  775 -7.236E+08  9.058E+11  9.789E-01 -2.787E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  776 -7.257E+08  9.058E+11  9.792E-01 -2.797E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  777 -7.279E+08  9.058E+11  9.794E-01 -2.808E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  778 -7.300E+08  9.058E+11  9.796E-01 -2.818E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.301E+09  c  0.0
  779 -7.321E+08  9.058E+11  9.798E-01 -2.829E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  780 -7.342E+08  9.058E+11  9.800E-01 -2.839E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  781 -7.364E+08  9.058E+11  9.803E-01 -2.850E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  782 -7.385E+08  9.058E+11  9.805E-01 -2.861E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  783 -7.406E+08  9.058E+11  9.807E-01 -2.872E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  784 -7.427E+08  9.059E+11  9.810E-01 -2.883E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  785 -7.448E+08  9.059E+11  9.812E-01 -2.894E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  786 -7.470E+08  9.059E+11  9.814E-01 -2.905E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
