198,4.34E+11,9.68E+01,3.26E-05,3.46E+31,1.15E+04,2.24E+00,1.46E-08,2.85E-01,2.62E-73,r,4.6
199,4.33E+11,9.91E+01,3.34E-05,3.46E+31,1.15E+04,2.30E+00,1.49E-08,2.84E-01,3.66E-73,r,4.6
200,4.33E+11,1.01E+02,3.42E-05,3.46E+31,1.16E+04,2.37E+00,1.53E-08,2.83E-01,5.10E-73,r,4.6
201,4.32E+11,1.04E+02,3.51E-05,3.46E+31,1.17E+04,2.44E+00,1.56E-08,2.82E-01,7.09E-73,r,4.6
202,4.32E+11,1.06E+02,3.59E-05,3.46E+31,1.18E+04,2.51E+00,1.60E-08,2.81E-01,9.83E-73,r,4.6
203,4.31E+11,1.09E+02,3.68E-05,3.46E+31,1.18E+04,2.58E+00,1.63E-08,2.80E-01,1.36E-72,r,4.6
204,4.31E+11,1.11E+02,3.77E-05,3.46E+31,1.19E+04,2.66E+00,1.67E-08,2.79E-01,1.88E-72,r,4.6
205,4.30E+11,1.14E+02,3.86E-05,3.46E+31,1.20E+04,2.73E+00,1.71E-08,2.78E-01,2.60E-72,r,4.6
206,4.30E+11,1.16E+02,3.96E-05,3.46E+31,1.20E+04,2.81E+00,1.74E-08,2.77E-01,3.58E-72,r,4.6
207,4.29E+11,1.19E+02,4.05E-05,3.46E+31,1.21E+04,2.89E+00,1.78E-08,2.77E-01,4.92E-72,r,4.6
208,4.28E+11,1.22E+02,4.15E-05,3.46E+31,1.22E+04,2.97E+00,1.82E-08,2.76E-01,6.75E-72,r,4.6
209,4.28E+11,1.24E+02,4.25E-05,3.46E+31,1.23E+04,3.06E+00,1.86E-08,2.75E-01,9.25E-72,r,4.6
210,4.27E+11,1.27E+02,4.35E-05,3.46E+31,1.23E+04,3.14E+00,1.90E-08,2.74E-01,1.27E-71,r,4.6
211,4.27E+11,1.30E+02,4.45E-05,3.46E+31,1.24E+04,3.23E+00,1.94E-08,2.73E-01,1.73E-71,r,4.6
212,4.26E+11,1.33E+02,4.56E-05,3.46E+31,1.25E+04,3.32E+00,1.99E-08,2.72E-01,2.36E-71,r,4.6
213,4.26E+11,1.36E+02,4.66E-05,3.46E+31,1.26E+04,3.41E+00,2.03E-08,2.71E-01,3.21E-71,r,4.6
214,4.25E+11,1.39E+02,4.77E-05,3.46E+31,1.26E+04,3.51E+00,2.07E-08,2.70E-01,4.36E-71,r,4.6
215,4.25E+11,1.42E+02,4.88E-05,3.46E+31,1.27E+04,3.60E+00,2.12E-08,2.69E-01,5.91E-71,r,4.6
216,4.24E+11,1.45E+02,5.00E-05,3.46E+31,1.28E+04,3.70E+00,2.16E-08,2.68E-01,8.01E-71,r,4.6
217,4.24E+11,1.48E+02,5.11E-05,3.46E+31,1.29E+04,3.80E+00,2.21E-08,2.67E-01,1.08E-70,r,4.6
218,4.23E+11,1.51E+02,5.23E-05,3.46E+31,1.29E+04,3.91E+00,2.25E-08,2.66E-01,1.46E-70,r,4.6
219,4.23E+11,1.55E+02,5.35E-05,3.46E+31,1.30E+04,4.01E+00,2.30E-08,2.66E-01,1.97E-70,r,4.6
220,4.22E+11,1.58E+02,5.47E-05,3.46E+31,1.31E+04,4.12E+00,2.35E-08,2.65E-01,2.66E-70,r,4.6
221,4.21E+11,1.61E+02,5.59E-05,3.46E+31,1.32E+04,4.23E+00,2.40E-08,2.64E-01,3.57E-70,r,4.6
222,4.21E+11,1.65E+02,5.72E-05,3.46E+31,1.33E+04,4.35E+00,2.45E-08,2.63E-01,4.79E-70,r,4.6
223,4.20E+11,1.68E+02,5.85E-05,3.46E+31,1.33E+04,4.46E+00,2.50E-08,2.62E-01,6.42E-70,r,4.6
224,4.20E+11,1.72E+02,5.98E-05,3.46E+31,1.34E+04,4.58E+00,2.55E-08,2.61E-01,8.59E-70,r,4.6
225,4.19E+11,1.75E+02,6.11E-05,3.46E+31,1.35E+04,4.71E+00,2.61E-08,2.60E-01,1.15E-69,r,4.6
226,4.19E+11,1.79E+02,6.25E-05,3.46E+31,1.36E+04,4.83E+00,2.66E-08,2.60E-01,1.53E-69,r,4.6
227,4.18E+11,1.83E+02,6.39E-05,3.46E+31,1.36E+04,4.96E+00,2.72E-08,2.59E-01,2.04E-69,r,4.6
228,4.18E+11,1.87E+02,6.53E-05,3.46E+31,1.37E+04,5.09E+00,2.77E-08,2.58E-01,2.72E-69,r,4.6
229,4.17E+11,1.91E+02,6.67E-05,3.46E+31,1.38E+04,5.22E+00,2.83E-08,2.57E-01,3.61E-69,r,4.6
230,4.17E+11,1.95E+02,6.82E-05,3.46E+31,1.39E+04,5.36E+00,2.89E-08,2.56E-01,4.79E-69,r,4.6
231,4.16E+11,1.99E+02,6.96E-05,3.46E+31,1.40E+04,5.50E+00,2.95E-08,2.55E-01,6.35E-69,r,4.6
232,4.16E+11,2.03E+02,7.11E-05,3.46E+31,1.40E+04,5.65E+00,3.01E-08,2.55E-01,8.40E-69,r,4.6
233,4.15E+11,2.07E+02,7.27E-05,3.46E+31,1.41E+04,5.79E+00,3.07E-08,2.54E-01,1.11E-68,r,4.6
234,4.14E+11,2.11E+02,7.42E-05,3.46E+31,1.42E+04,5.94E+00,3.13E-08,2.53E-01,1.47E-68,r,4.6
235,4.14E+11,2.15E+02,7.58E-05,3.46E+31,1.43E+04,6.10E+00,3.19E-08,2.52E-01,1.93E-68,r,4.6
236,4.13E+11,2.20E+02,7.75E-05,3.46E+31,1.44E+04,6.25E+00,3.26E-08,2.51E-01,2.54E-68,r,4.6
237,4.13E+11,2.24E+02,7.91E-05,3.46E+31,1.44E+04,6.41E+00,3.32E-08,2.51E-01,3.34E-68,r,4.6
238,4.12E+11,2.29E+02,8.08E-05,3.46E+31,1.45E+04,6.58E+00,3.39E-08,2.50E-01,4.39E-68,r,4.6
239,4.12E+11,2.33E+02,8.25E-05,3.46E+31,1.46E+04,6.75E+00,3.45E-08,2.49E-01,5.75E-68,r,4.6
240,4.11E+11,2.38E+02,8.42E-05,3.46E+31,1.47E+04,6.92E+00,3.52E-08,2.48E-01,7.54E-68,r,4.6
241,4.11E+11,2.43E+02,8.60E-05,3.46E+31,1.48E+04,7.09E+00,3.59E-08,2.48E-01,9.86E-68,r,4.6
242,4.10E+11,2.48E+02,8.78E-05,3.46E+31,1.48E+04,7.27E+00,3.66E-08,2.47E-01,1.29E-67,r,4.6
243,4.10E+11,2.53E+02,8.96E-05,3.46E+31,1.49E+04,7.46E+00,3.73E-08,2.46E-01,1.68E-67,r,4.6
244,4.09E+11,2.58E+02,9.14E-05,3.46E+31,1.50E+04,7.64E+00,3.81E-08,2.45E-01,2.19E-67,r,4.6
245,4.09E+11,2.63E+02,9.33E-05,3.46E+31,1.51E+04,7.84E+00,3.88E-08,2.45E-01,2.85E-67,r,4.6
246,4.08E+11,2.68E+02,9.52E-05,3.46E+31,1.52E+04,8.03E+00,3.96E-08,2.44E-01,3.71E-67,r,4.6
247,4.07E+11,2.73E+02,9.72E-05,3.46E+31,1.52E+04,8.23E+00,4.04E-08,2.43E-01,4.82E-67,r,4.6
248,4.07E+11,2.79E+02,9.92E-05,3.46E+31,1.53E+04,8.44E+00,4.11E-08,2.42E-01,6.25E-67,r,4.6
249,4.06E+11,2.84E+02,1.01E-04,3.46E+31,1.54E+04,8.65E+00,4.19E-08,2.42E-01,8.10E-67,r,4.6
250,4.06E+11,2.89E+02,1.03E-04,3.46E+31,1.55E+04,8.86E+00,4.27E-08,2.41E-01,1.05E-66,r,4.6
251,4.05E+11,2.95E+02,1.05E-04,3.46E+31,1.56E+04,9.08E+00,4.36E-08,2.40E-01,1.36E-66,r,4.6
252,4.05E+11,3.01E+02,1.07E-04,3.46E+31,1.57E+04,9.30E+00,4.44E-08,2.40E-01,1.75E-66,r,4.6
253,4.04E+11,3.07E+02,1.10E-04,3.46E+31,1.57E+04,9.53E+00,4.52E-08,2.39E-01,2.26E-66,r,4.6
254,4.04E+11,3.12E+02,1.12E-04,3.46E+31,1.58E+04,9.77E+00,4.61E-08,2.38E-01,2.91E-66,r,4.6
255,4.03E+11,3.18E+02,1.14E-04,3.46E+31,1.59E+04,1.00E+01,4.70E-08,2.37E-01,3.75E-66,r,4.6
256,4.03E+11,3.25E+02,1.16E-04,3.46E+31,1.60E+04,1.03E+01,4.79E-08,2.37E-01,4.82E-66,r,4.6
257,4.02E+11,3.31E+02,1.19E-04,3.46E+31,1.61E+04,1.05E+01,4.88E-08,2.36E-01,6.19E-66,r,4.6
258,4.01E+11,3.37E+02,1.21E-04,3.46E+31,1.62E+04,1.08E+01,4.97E-08,2.35E-01,7.95E-66,r,4.6
259,4.01E+11,3.43E+02,1.23E-04,3.46E+31,1.62E+04,1.10E+01,5.06E-08,2.35E-01,1.02E-65,r,4.6
260,4.00E+11,3.50E+02,1.26E-04,3.46E+31,1.63E+04,1.13E+01,5.16E-08,2.34E-01,1.31E-65,r,4.6
261,4.00E+11,3.56E+02,1.28E-04,3.46E+31,1.64E+04,1.16E+01,5.26E-08,2.33E-01,1.67E-65,r,4.6
262,3.99E+11,3.63E+02,1.31E-04,3.46E+31,1.65E+04,1.18E+01,5.35E-08,2.33E-01,2.13E-65,r,4.6
263,3.99E+11,3.70E+02,1.33E-04,3.46E+31,1.66E+04,1.21E+01,5.45E-08,2.32E-01,2.73E-65,r,4.6
264,3.98E+11,3.77E+02,1.36E-04,3.46E+31,1.67E+04,1.24E+01,5.56E-08,2.31E-01,3.48E-65,r,4.6
265,3.98E+11,3.84E+02,1.38E-04,3.46E+31,1.68E+04,1.27E+01,5.66E-08,2.31E-01,4.43E-65,r,4.6
266,3.97E+11,3.91E+02,1.41E-04,3.46E+31,1.68E+04,1.30E+01,5.76E-08,2.30E-01,5.64E-65,r,4.6
267,3.97E+11,3.98E+02,1.44E-04,3.46E+31,1.69E+04,1.33E+01,5.87E-08,2.29E-01,7.17E-65,r,4.6
268,3.96E+11,4.05E+02,1.46E-04,3.46E+31,1.70E+04,1.36E+01,5.98E-08,2.29E-01,9.11E-65,r,4.6
269,3.96E+11,4.13E+02,1.49E-04,3.46E+31,1.71E+04,1.39E+01,6.09E-08,2.28E-01,1.16E-64,r,4.6
270,3.95E+11,4.20E+02,1.52E-04,3.46E+31,1.72E+04,1.43E+01,6.20E-08,2.27E-01,1.47E-64,r,4.6
271,3.94E+11,4.28E+02,1.55E-04,3.46E+31,1.73E+04,1.46E+01,6.31E-08,2.27E-01,1.86E-64,r,4.6
272,3.94E+11,4.36E+02,1.58E-04,3.46E+31,1.74E+04,1.49E+01,6.43E-08,2.26E-01,2.35E-64,r,4.6
273,3.93E+11,4.44E+02,1.61E-04,3.46E+31,1.75E+04,1.53E+01,6.54E-08,2.26E-01,2.98E-64,r,4.6
274,3.93E+11,4.52E+02,1.64E-04,3.46E+31,1.75E+04,1.57E+01,6.66E-08,2.25E-01,3.76E-64,r,4.6
275,3.92E+11,4.60E+02,1.67E-04,3.46E+31,1.76E+04,1.60E+01,6.78E-08,2.24E-01,4.75E-64,r,4.6
276,3.92E+11,4.68E+02,1.70E-04,3.46E+31,1.77E+04,1.64E+01,6.91E-08,2.24E-01,5.99E-64,r,4.6
277,3.91E+11,4.77E+02,1.73E-04,3.46E+31,1.78E+04,1.68E+01,7.03E-08,2.23E-01,7.54E-64,r,4.6
278,3.91E+11,4.85E+02,1.76E-04,3.46E+31,1.79E+04,1.72E+01,7.16E-08,2.22E-01,9.50E-64,r,4.6
279,3.90E+11,4.94E+02,1.79E-04,3.46E+31,1.80E+04,1.76E+01,7.28E-08,2.22E-01,1.20E-63,r,4.6
280,3.90E+11,5.03E+02,1.83E-04,3.46E+31,1.81E+04,1.80E+01,7.42E-08,2.21E-01,1.50E-63,r,4.6
281,3.89E+11,5.12E+02,1.86E-04,3.46E+31,1.82E+04,1.84E+01,7.55E-08,2.21E-01,1.89E-63,r,4.6
282,3.89E+11,5.21E+02,1.89E-04,3.46E+31,1.83E+04,1.88E+01,7.68E-08,2.20E-01,2.37E-63,r,4.6
283,3.88E+11,5.30E+02,1.93E-04,3.46E+31,1.84E+04,1.92E+01,7.82E-08,2.19E-01,2.97E-63,r,4.6
284,3.87E+11,5.39E+02,1.96E-04,3.46E+31,1.84E+04,1.97E+01,7.96E-08,2.19E-01,3.72E-63,r,4.6
285,3.87E+11,5.49E+02,2.00E-04,3.46E+31,1.85E+04,2.01E+01,8.10E-08,2.18E-01,4.65E-63,r,4.6
286,3.86E+11,5.58E+02,2.03E-04,3.46E+31,1.86E+04,2.06E+01,8.24E-08,2.18E-01,5.82E-63,r,4.6
287,3.86E+11,5.68E+02,2.07E-04,3.46E+31,1.87E+04,2.10E+01,8.39E-08,2.17E-01,7.27E-63,r,4.6
288,3.85E+11,5.78E+02,2.11E-04,3.46E+31,1.88E+04,2.15E+01,8.53E-08,2.16E-01,9.08E-63,r,4.6
289,3.85E+11,5.88E+02,2.14E-04,3.46E+31,1.89E+04,2.20E+01,8.68E-08,2.16E-01,1.13E-62,r,4.6
290,3.84E+11,5.98E+02,2.18E-04,3.46E+31,1.90E+04,2.25E+01,8.84E-08,2.15E-01,1.41E-62,r,4.6
291,3.84E+11,6.08E+02,2.22E-04,3.46E+31,1.91E+04,2.30E+01,8.99E-08,2.15E-01,1.76E-62,r,4.6
292,3.83E+11,6.19E+02,2.26E-04,3.46E+31,1.92E+04,2.35E+01,9.15E-08,2.14E-01,2.19E-62,r,4.6
293,3.83E+11,6.30E+02,2.30E-04,3.46E+31,1.93E+04,2.40E+01,9.31E-08,2.14E-01,2.72E-62,r,4.6
294,3.82E+11,6.40E+02,2.34E-04,3.46E+31,1.94E+04,2.46E+01,9.47E-08,2.13E-01,3.39E-62,r,4.6
295,3.81E+11,6.51E+02,2.38E-04,3.46E+31,1.95E+04,2.51E+01,9.63E-08,2.12E-01,4.21E-62,r,4.6
296,3.81E+11,6.63E+02,2.42E-04,3.46E+31,1.96E+04,2.57E+01,9.80E-08,2.12E-01,5.22E-62,r,4.6
297,3.80E+11,6.74E+02,2.46E-04,3.46E+31,1.97E+04,2.62E+01,9.97E-08,2.11E-01,6.47E-62,r,4.6
298,3.80E+11,6.85E+02,2.51E-04,3.46E+31,1.97E+04,2.68E+01,1.01E-07,2.11E-01,8.02E-62,r,4.6
299,3.79E+11,6.97E+02,2.55E-04,3.46E+31,1.98E+04,2.74E+01,1.03E-07,2.10E-01,9.93E-62,r,4.6
300,3.79E+11,7.09E+02,2.59E-04,3.46E+31,1.99E+04,2.80E+01,1.05E-07,2.10E-01,1.23E-61,r,4.6
301,3.78E+11,7.21E+02,2.64E-04,3.46E+31,2.00E+04,2.86E+01,1.07E-07,2.09E-01,1.52E-61,r,4.6
302,3.78E+11,7.33E+02,2.68E-04,3.46E+31,2.01E+04,2.92E+01,1.09E-07,2.09E-01,1.88E-61,r,4.6
303,3.77E+11,7.45E+02,2.73E-04,3.46E+31,2.02E+04,2.99E+01,1.10E-07,2.08E-01,2.32E-61,r,4.6
304,3.77E+11,7.58E+02,2.78E-04,3.46E+31,2.03E+04,3.05E+01,1.12E-07,2.07E-01,2.86E-61,r,4.6
305,3.76E+11,7.70E+02,2.82E-04,3.46E+31,2.04E+04,3.12E+01,1.14E-07,2.07E-01,3.52E-61,r,4.6
306,3.76E+11,7.83E+02,2.87E-04,3.46E+31,2.05E+04,3.19E+01,1.16E-07,2.06E-01,4.34E-61,r,4.6
307,3.75E+11,7.96E+02,2.92E-04,3.46E+31,2.06E+04,3.26E+01,1.18E-07,2.06E-01,5.35E-61,r,4.6
308,3.74E+11,8.09E+02,2.97E-04,3.46E+31,2.07E+04,3.33E+01,1.20E-07,2.05E-01,6.58E-61,r,4.6
309,3.74E+11,8.23E+02,3.02E-04,3.46E+31,2.08E+04,3.40E+01,1.22E-07,2.05E-01,8.09E-61,r,4.6
310,3.73E+11,8.36E+02,3.07E-04,3.46E+31,2.09E+04,3.47E+01,1.24E-07,2.04E-01,9.94E-61,r,4.6
311,3.73E+11,8.50E+02,3.12E-04,3.46E+31,2.10E+04,3.55E+01,1.26E-07,2.04E-01,1.22E-60,r,4.6
312,3.72E+11,8.64E+02,3.17E-04,3.46E+31,2.11E+04,3.63E+01,1.28E-07,2.03E-01,1.50E-60,r,4.6
313,3.72E+11,8.78E+02,3.22E-04,3.46E+31,2.12E+04,3.70E+01,1.31E-07,2.03E-01,1.84E-60,r,4.6
314,3.71E+11,8.93E+02,3.28E-04,3.46E+31,2.13E+04,3.78E+01,1.33E-07,2.02E-01,2.25E-60,r,4.6
315,3.71E+11,9.07E+02,3.33E-04,3.46E+31,2.14E+04,3.87E+01,1.35E-07,2.02E-01,2.76E-60,r,4.6
316,3.70E+11,9.22E+02,3.38E-04,3.46E+31,2.15E+04,3.95E+01,1.37E-07,2.01E-01,3.37E-60,r,4.6
317,3.70E+11,9.37E+02,3.44E-04,3.46E+31,2.16E+04,4.03E+01,1.39E-07,2.01E-01,4.13E-60,r,4.6
318,3.69E+11,9.52E+02,3.50E-04,3.46E+31,2.17E+04,4.12E+01,1.42E-07,2.00E-01,5.05E-60,r,4.6
319,3.69E+11,9.68E+02,3.55E-04,3.46E+31,2.18E+04,4.21E+01,1.44E-07,2.00E-01,6.16E-60,r,4.6
320,3.68E+11,9.83E+02,3.61E-04,3.46E+31,2.19E+04,4.30E+01,1.47E-07,1.99E-01,7.52E-60,r,4.6
321,3.67E+11,9.99E+02,3.67E-04,3.46E+31,2.20E+04,4.39E+01,1.49E-07,1.99E-01,9.18E-60,r,4.6
322,3.67E+11,1.02E+03,3.73E-04,3.46E+31,2.21E+04,4.48E+01,1.51E-07,1.98E-01,1.12E-59,r,4.6
323,3.66E+11,1.03E+03,3.79E-04,3.46E+31,2.22E+04,4.57E+01,1.54E-07,1.98E-01,1.36E-59,r,4.6
324,3.66E+11,1.05E+03,3.85E-04,3.46E+31,2.23E+04,4.67E+01,1.56E-07,1.97E-01,1.66E-59,r,4.6
325,3.65E+11,1.07E+03,3.91E-04,3.46E+31,2.24E+04,4.77E+01,1.59E-07,1.97E-01,2.02E-59,r,4.6
326,3.65E+11,1.08E+03,3.97E-04,3.46E+31,2.25E+04,4.87E+01,1.62E-07,1.96E-01,2.46E-59,r,4.5
327,3.64E+11,1.10E+03,4.04E-04,3.46E+31,2.26E+04,4.97E+01,1.64E-07,1.96E-01,2.99E-59,r,4.5
328,3.64E+11,1.12E+03,4.10E-04,3.46E+31,2.27E+04,5.08E+01,1.67E-07,1.95E-01,3.63E-59,r,4.5
329,3.63E+11,1.13E+03,4.17E-04,3.46E+31,2.28E+04,5.18E+01,1.70E-07,1.95E-01,4.41E-59,r,4.5
330,3.63E+11,1.15E+03,4.23E-04,3.46E+31,2.29E+04,5.29E+01,1.72E-07,1.94E-01,5.36E-59,r,4.5
331,3.62E+11,1.17E+03,4.30E-04,3.46E+31,2.30E+04,5.40E+01,1.75E-07,1.94E-01,6.50E-59,r,4.5
332,3.61E+11,1.19E+03,4.37E-04,3.46E+31,2.31E+04,5.51E+01,1.78E-07,1.93E-01,7.88E-59,r,4.5
333,3.61E+11,1.21E+03,4.44E-04,3.46E+31,2.32E+04,5.63E+01,1.81E-07,1.93E-01,9.54E-59,r,4.5
334,3.60E+11,1.23E+03,4.51E-04,3.46E+31,2.33E+04,5.75E+01,1.84E-07,1.92E-01,1.16E-58,r,4.5
335,3.60E+11,1.25E+03,4.58E-04,3.46E+31,2.35E+04,5.86E+01,1.87E-07,1.92E-01,1.40E-58,r,4.5
336,3.59E+11,1.27E+03,4.65E-04,3.46E+31,2.36E+04,5.99E+01,1.90E-07,1.91E-01,1.69E-58,r,4.5
337,3.59E+11,1.29E+03,4.72E-04,3.46E+31,2.37E+04,6.11E+01,1.93E-07,1.91E-01,2.05E-58,r,4.5
338,3.58E+11,1.31E+03,4.79E-04,3.46E+31,2.38E+04,6.24E+01,1.96E-07,1.90E-01,2.47E-58,r,4.5
339,3.58E+11,1.33E+03,4.87E-04,3.46E+31,2.39E+04,6.36E+01,1.99E-07,1.90E-01,2.98E-58,r,4.5
340,3.57E+11,1.35E+03,4.94E-04,3.46E+31,2.40E+04,6.50E+01,2.02E-07,1.90E-01,3.60E-58,r,4.5
341,3.57E+11,1.37E+03,5.02E-04,3.46E+31,2.41E+04,6.63E+01,2.06E-07,1.89E-01,4.35E-58,r,4.5
342,3.56E+11,1.39E+03,5.10E-04,3.46E+31,2.42E+04,6.76E+01,2.09E-07,1.89E-01,5.24E-58,r,4.5
343,3.56E+11,1.41E+03,5.18E-04,3.46E+31,2.43E+04,6.90E+01,2.12E-07,1.88E-01,6.31E-58,r,4.5
344,3.55E+11,1.43E+03,5.25E-04,3.46E+31,2.44E+04,7.04E+01,2.16E-07,1.88E-01,7.60E-58,r,4.5
345,3.54E+11,1.45E+03,5.33E-04,3.46E+31,2.45E+04,7.19E+01,2.19E-07,1.87E-01,9.16E-58,r,4.5
346,3.54E+11,1.48E+03,5.42E-04,3.46E+31,2.46E+04,7.34E+01,2.22E-07,1.87E-01,1.10E-57,r,4.5
347,3.53E+11,1.50E+03,5.50E-04,3.46E+31,2.47E+04,7.49E+01,2.26E-07,1.86E-01,1.33E-57,r,4.5
348,3.53E+11,1.52E+03,5.58E-04,3.46E+31,2.49E+04,7.64E+01,2.30E-07,1.86E-01,1.59E-57,r,4.5
349,3.52E+11,1.54E+03,5.67E-04,3.46E+31,2.50E+04,7.79E+01,2.33E-07,1.86E-01,1.91E-57,r,4.5
350,3.52E+11,1.57E+03,5.75E-04,3.46E+31,2.51E+04,7.95E+01,2.37E-07,1.85E-01,2.30E-57,r,4.5
351,3.51E+11,1.59E+03,5.84E-04,3.46E+31,2.52E+04,8.11E+01,2.41E-07,1.85E-01,2.76E-57,r,4.5
352,3.51E+11,1.62E+03,5.93E-04,3.46E+31,2.53E+04,8.28E+01,2.44E-07,1.84E-01,3.31E-57,r,4.5
353,3.50E+11,1.64E+03,6.01E-04,3.46E+31,2.54E+04,8.44E+01,2.48E-07,1.84E-01,3.97E-57,r,4.5
354,3.50E+11,1.67E+03,6.10E-04,3.46E+31,2.55E+04,8.61E+01,2.52E-07,1.83E-01,4.75E-57,r,4.5
355,3.49E+11,1.69E+03,6.19E-04,3.46E+31,2.56E+04,8.79E+01,2.56E-07,1.83E-01,5.70E-57,r,4.5
356,3.49E+11,1.72E+03,6.29E-04,3.46E+31,2.57E+04,8.96E+01,2.60E-07,1.82E-01,6.82E-57,r,4.5
357,3.48E+11,1.74E+03,6.38E-04,3.46E+31,2.59E+04,9.14E+01,2.64E-07,1.82E-01,8.16E-57,r,4.5
358,3.47E+11,1.77E+03,6.47E-04,3.46E+31,2.60E+04,9.33E+01,2.68E-07,1.82E-01,9.76E-57,r,4.5
359,3.47E+11,1.79E+03,6.57E-04,3.46E+31,2.61E+04,9.52E+01,2.73E-07,1.81E-01,1.17E-56,r,4.5
360,3.46E+11,1.82E+03,6.67E-04,3.46E+31,2.62E+04,9.71E+01,2.77E-07,1.81E-01,1.40E-56,r,4.5
361,3.46E+11,1.85E+03,6.76E-04,3.46E+31,2.63E+04,9.90E+01,2.81E-07,1.80E-01,1.67E-56,r,4.5
362,3.45E+11,1.88E+03,6.86E-04,3.46E+31,2.64E+04,1.01E+02,2.85E-07,1.80E-01,1.99E-56,r,4.5
363,3.45E+11,1.90E+03,6.96E-04,3.46E+31,2.65E+04,1.03E+02,2.90E-07,1.79E-01,2.38E-56,r,4.5
364,3.44E+11,1.93E+03,7.07E-04,3.46E+31,2.67E+04,1.05E+02,2.94E-07,1.79E-01,2.83E-56,r,4.5
365,3.44E+11,1.96E+03,7.17E-04,3.46E+31,2.68E+04,1.07E+02,2.99E-07,1.79E-01,3.38E-56,r,4.5
366,3.43E+11,1.99E+03,7.27E-04,3.46E+31,2.69E+04,1.09E+02,3.04E-07,1.78E-01,4.03E-56,r,4.5
367,3.43E+11,2.02E+03,7.38E-04,3.46E+31,2.70E+04,1.11E+02,3.08E-07,1.78E-01,4.80E-56,r,4.5
368,3.42E+11,2.05E+03,7.48E-04,3.46E+31,2.71E+04,1.14E+02,3.13E-07,1.77E-01,5.72E-56,r,4.5
369,3.42E+11,2.08E+03,7.59E-04,3.46E+31,2.72E+04,1.16E+02,3.18E-07,1.77E-01,6.80E-56,r,4.5
370,3.41E+11,2.11E+03,7.70E-04,3.46E+31,2.74E+04,1.18E+02,3.23E-07,1.77E-01,8.10E-56,r,4.5
371,3.40E+11,2.14E+03,7.81E-04,3.46E+31,2.75E+04,1.21E+02,3.28E-07,1.76E-01,9.63E-56,r,4.5
372,3.40E+11,2.17E+03,7.92E-04,3.46E+31,2.76E+04,1.23E+02,3.33E-07,1.76E-01,1.15E-55,r,4.5
373,3.39E+11,2.20E+03,8.04E-04,3.46E+31,2.77E+04,1.25E+02,3.38E-07,1.75E-01,1.36E-55,r,4.5
374,3.39E+11,2.24E+03,8.15E-04,3.46E+31,2.78E+04,1.28E+02,3.43E-07,1.75E-01,1.62E-55,r,4.5
375,3.38E+11,2.27E+03,8.27E-04,3.46E+31,2.80E+04,1.30E+02,3.48E-07,1.75E-01,1.92E-55,r,4.5
376,3.38E+11,2.30E+03,8.39E-04,3.46E+31,2.81E+04,1.33E+02,3.54E-07,1.74E-01,2.28E-55,r,4.5
377,3.37E+11,2.34E+03,8.51E-04,3.46E+31,2.82E+04,1.36E+02,3.59E-07,1.74E-01,2.70E-55,r,4.5
378,3.37E+11,2.37E+03,8.63E-04,3.46E+31,2.83E+04,1.38E+02,3.64E-07,1.73E-01,3.20E-55,r,4.5
379,3.36E+11,2.40E+03,8.75E-04,3.46E+31,2.84E+04,1.41E+02,3.70E-07,1.73E-01,3.80E-55,r,4.5
380,3.36E+11,2.44E+03,8.87E-04,3.46E+31,2.86E+04,1.44E+02,3.76E-07,1.73E-01,4.50E-55,r,4.5
381,3.35E+11,2.47E+03,9.00E-04,3.46E+31,2.87E+04,1.46E+02,3.81E-07,1.72E-01,5.33E-55,r,4.5
382,3.34E+11,2.51E+03,9.12E-04,3.46E+31,2.88E+04,1.49E+02,3.87E-07,1.72E-01,6.31E-55,r,4.5
383,3.34E+11,2.55E+03,9.25E-04,3.46E+31,2.89E+04,1.52E+02,3.93E-07,1.71E-01,7.47E-55,r,4.5
384,3.33E+11,2.58E+03,9.38E-04,3.46E+31,2.91E+04,1.55E+02,3.99E-07,1.71E-01,8.84E-55,r,4.5
385,3.33E+11,2.62E+03,9.51E-04,3.46E+31,2.92E+04,1.58E+02,4.05E-07,1.71E-01,1.05E-54,r,4.5
386,3.32E+11,2.66E+03,9.64E-04,3.46E+31,2.93E+04,1.61E+02,4.11E-07,1.70E-01,1.24E-54,r,4.5
387,3.32E+11,2.70E+03,9.78E-04,3.46E+31,2.94E+04,1.64E+02,4.17E-07,1.70E-01,1.46E-54,r,4.5
388,3.31E+11,2.73E+03,9.91E-04,3.46E+31,2.95E+04,1.68E+02,4.24E-07,1.70E-01,1.73E-54,r,4.5
389,3.31E+11,2.77E+03,1.01E-03,3.46E+31,2.97E+04,1.71E+02,4.30E-07,1.69E-01,2.04E-54,r,4.5
390,3.30E+11,2.81E+03,1.02E-03,3.46E+31,2.98E+04,1.74E+02,4.37E-07,1.69E-01,2.41E-54,r,4.5
391,3.30E+11,2.85E+03,1.03E-03,3.46E+31,2.99E+04,1.78E+02,4.43E-07,1.68E-01,2.84E-54,r,4.5
392,3.29E+11,2.89E+03,1.05E-03,3.46E+31,3.01E+04,1.81E+02,4.50E-07,1.68E-01,3.35E-54,r,4.5
393,3.29E+11,2.93E+03,1.06E-03,3.46E+31,3.02E+04,1.84E+02,4.57E-07,1.68E-01,3.95E-54,r,4.5
394,3.28E+11,2.98E+03,1.08E-03,3.46E+31,3.03E+04,1.88E+02,4.63E-07,1.67E-01,4.65E-54,r,4.5
