                                             A ZAMS Stellar Model
                                             --------------------

                                             M    =     2.06300 solar
                                             L    =    25.40000 solar
                                             R    =     1.70226 solar
                                             Teff =  9940.00000 K
                                             X    =     0.70000
                                             Y    =     0.29200
                                             Z    =     0.00800



 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
 4286 -4.571E+09  6.221E+11  4.652E+00  2.161E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4287 -4.572E+09  6.221E+11  4.655E+00  2.163E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4288 -4.574E+09  6.221E+11  4.658E+00  2.165E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4289 -4.575E+09  6.221E+11  4.661E+00  2.166E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4290 -4.576E+09  6.221E+11  4.663E+00  2.168E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4291 -4.577E+09  6.221E+11  4.666E+00  2.170E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4292 -4.578E+09  6.221E+11  4.669E+00  2.171E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4293 -4.579E+09  6.221E+11  4.672E+00  2.173E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4294 -4.581E+09  6.221E+11  4.675E+00  2.175E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4295 -4.582E+09  6.221E+11  4.678E+00  2.176E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4296 -4.583E+09  6.221E+11  4.681E+00  2.178E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4297 -4.584E+09  6.221E+11  4.684E+00  2.180E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4298 -4.585E+09  6.221E+11  4.686E+00  2.181E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4299 -4.587E+09  6.221E+11  4.689E+00  2.183E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4300 -4.588E+09  6.221E+11  4.692E+00  2.185E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4301 -4.589E+09  6.221E+11  4.695E+00  2.186E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4302 -4.590E+09  6.221E+11  4.698E+00  2.188E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4303 -4.591E+09  6.221E+11  4.701E+00  2.190E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4304 -4.592E+09  6.221E+11  4.704E+00  2.192E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4305 -4.594E+09  6.221E+11  4.706E+00  2.193E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4306 -4.595E+09  6.221E+11  4.709E+00  2.195E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4307 -4.596E+09  6.221E+11  4.712E+00  2.197E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4308 -4.597E+09  6.221E+11  4.715E+00  2.198E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4309 -4.598E+09  6.221E+11  4.718E+00  2.200E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4310 -4.600E+09  6.221E+11  4.721E+00  2.202E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4311 -4.601E+09  6.221E+11  4.724E+00  2.203E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4312 -4.602E+09  6.221E+11  4.727E+00  2.205E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4313 -4.603E+09  6.221E+11  4.730E+00  2.207E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4314 -4.604E+09  6.221E+11  4.732E+00  2.209E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4315 -4.606E+09  6.221E+11  4.735E+00  2.210E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4316 -4.607E+09  6.221E+11  4.738E+00  2.212E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4317 -4.608E+09  6.221E+11  4.741E+00  2.214E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4318 -4.609E+09  6.221E+11  4.744E+00  2.215E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4319 -4.610E+09  6.221E+11  4.747E+00  2.217E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4320 -4.611E+09  6.221E+11  4.750E+00  2.219E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4321 -4.613E+09  6.221E+11  4.753E+00  2.220E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4322 -4.614E+09  6.221E+11  4.756E+00  2.222E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4323 -4.615E+09  6.221E+11  4.758E+00  2.224E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4324 -4.616E+09  6.221E+11  4.761E+00  2.226E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4325 -4.617E+09  6.221E+11  4.764E+00  2.227E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4326 -4.619E+09  6.221E+11  4.767E+00  2.229E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4327 -4.620E+09  6.221E+11  4.770E+00  2.231E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4328 -4.621E+09  6.221E+11  4.773E+00  2.232E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4329 -4.622E+09  6.221E+11  4.776E+00  2.234E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4330 -4.623E+09  6.221E+11  4.779E+00  2.236E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4331 -4.624E+09  6.221E+11  4.782E+00  2.238E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4332 -4.626E+09  6.221E+11  4.785E+00  2.239E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4333 -4.627E+09  6.221E+11  4.788E+00  2.241E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4334 -4.628E+09  6.221E+11  4.791E+00  2.243E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4335 -4.629E+09  6.221E+11  4.793E+00  2.245E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4336 -4.630E+09  6.221E+11  4.796E+00  2.246E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4337 -4.632E+09  6.221E+11  4.799E+00  2.248E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4338 -4.633E+09  6.221E+11  4.802E+00  2.250E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4339 -4.634E+09  6.221E+11  4.805E+00  2.251E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4340 -4.635E+09  6.221E+11  4.808E+00  2.253E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4341 -4.636E+09  6.221E+11  4.811E+00  2.255E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4342 -4.637E+09  6.222E+11  4.814E+00  2.257E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4343 -4.639E+09  6.222E+11  4.817E+00  2.258E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4344 -4.640E+09  6.222E+11  4.820E+00  2.260E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4345 -4.641E+09  6.222E+11  4.823E+00  2.262E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4346 -4.642E+09  6.222E+11  4.826E+00  2.263E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4347 -4.643E+09  6.222E+11  4.829E+00  2.265E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4348 -4.645E+09  6.222E+11  4.832E+00  2.267E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4349 -4.646E+09  6.222E+11  4.835E+00  2.269E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4350 -4.647E+09  6.222E+11  4.837E+00  2.270E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4351 -4.648E+09  6.222E+11  4.840E+00  2.272E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4352 -4.649E+09  6.222E+11  4.843E+00  2.274E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4353 -4.651E+09  6.222E+11  4.846E+00  2.276E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4354 -4.652E+09  6.222E+11  4.849E+00  2.277E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4355 -4.653E+09  6.222E+11  4.852E+00  2.279E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4356 -4.654E+09  6.222E+11  4.855E+00  2.281E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4357 -4.655E+09  6.222E+11  4.858E+00  2.283E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4358 -4.656E+09  6.222E+11  4.861E+00  2.284E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4359 -4.658E+09  6.222E+11  4.864E+00  2.286E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4360 -4.659E+09  6.222E+11  4.867E+00  2.288E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4361 -4.660E+09  6.222E+11  4.870E+00  2.290E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4362 -4.661E+09  6.222E+11  4.873E+00  2.291E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4363 -4.662E+09  6.222E+11  4.876E+00  2.293E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4364 -4.664E+09  6.222E+11  4.879E+00  2.295E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4365 -4.665E+09  6.222E+11  4.882E+00  2.297E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4366 -4.666E+09  6.222E+11  4.885E+00  2.298E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4367 -4.667E+09  6.222E+11  4.888E+00  2.300E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4368 -4.668E+09  6.222E+11  4.891E+00  2.302E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4369 -4.669E+09  6.222E+11  4.894E+00  2.304E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4370 -4.671E+09  6.222E+11  4.897E+00  2.305E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4371 -4.672E+09  6.222E+11  4.900E+00  2.307E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4372 -4.673E+09  6.222E+11  4.903E+00  2.309E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4373 -4.674E+09  6.222E+11  4.906E+00  2.311E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4374 -4.675E+09  6.222E+11  4.909E+00  2.312E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4375 -4.677E+09  6.222E+11  4.912E+00  2.314E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4376 -4.678E+09  6.222E+11  4.914E+00  2.316E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4377 -4.679E+09  6.222E+11  4.917E+00  2.318E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4378 -4.680E+09  6.222E+11  4.920E+00  2.319E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4379 -4.681E+09  6.222E+11  4.923E+00  2.321E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4380 -4.682E+09  6.222E+11  4.926E+00  2.323E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4381 -4.684E+09  6.222E+11  4.929E+00  2.325E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4382 -4.685E+09  6.222E+11  4.932E+00  2.326E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4383 -4.686E+09  6.222E+11  4.935E+00  2.328E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4384 -4.687E+09  6.222E+11  4.938E+00  2.330E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4385 -4.688E+09  6.222E+11  4.941E+00  2.332E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4386 -4.690E+09  6.222E+11  4.944E+00  2.333E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4387 -4.691E+09  6.222E+11  4.947E+00  2.335E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4388 -4.692E+09  6.222E+11  4.950E+00  2.337E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4389 -4.693E+09  6.222E+11  4.953E+00  2.339E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4390 -4.694E+09  6.222E+11  4.956E+00  2.341E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4391 -4.695E+09  6.222E+11  4.959E+00  2.342E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4392 -4.697E+09  6.222E+11  4.962E+00  2.344E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4393 -4.698E+09  6.222E+11  4.965E+00  2.346E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4394 -4.699E+09  6.222E+11  4.968E+00  2.348E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4395 -4.700E+09  6.222E+11  4.971E+00  2.349E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4396 -4.701E+09  6.222E+11  4.974E+00  2.351E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4397 -4.703E+09  6.222E+11  4.977E+00  2.353E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4398 -4.704E+09  6.222E+11  4.980E+00  2.355E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4399 -4.705E+09  6.222E+11  4.984E+00  2.357E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4400 -4.706E+09  6.222E+11  4.987E+00  2.358E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4401 -4.707E+09  6.222E+11  4.990E+00  2.360E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4402 -4.709E+09  6.222E+11  4.993E+00  2.362E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4403 -4.710E+09  6.222E+11  4.996E+00  2.364E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4404 -4.711E+09  6.222E+11  4.999E+00  2.365E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4405 -4.712E+09  6.222E+11  5.002E+00  2.367E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4406 -4.713E+09  6.222E+11  5.005E+00  2.369E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4407 -4.714E+09  6.222E+11  5.008E+00  2.371E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4408 -4.716E+09  6.223E+11  5.011E+00  2.373E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4409 -4.717E+09  6.223E+11  5.014E+00  2.374E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4410 -4.718E+09  6.223E+11  5.017E+00  2.376E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4411 -4.719E+09  6.223E+11  5.020E+00  2.378E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4412 -4.720E+09  6.223E+11  5.023E+00  2.380E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4413 -4.722E+09  6.223E+11  5.026E+00  2.381E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4414 -4.723E+09  6.223E+11  5.029E+00  2.383E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4415 -4.724E+09  6.223E+11  5.032E+00  2.385E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4416 -4.725E+09  6.223E+11  5.035E+00  2.387E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4417 -4.726E+09  6.223E+11  5.038E+00  2.389E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4418 -4.727E+09  6.223E+11  5.041E+00  2.390E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4419 -4.729E+09  6.223E+11  5.044E+00  2.392E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4420 -4.730E+09  6.223E+11  5.047E+00  2.394E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4421 -4.731E+09  6.223E+11  5.050E+00  2.396E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4422 -4.732E+09  6.223E+11  5.053E+00  2.398E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4423 -4.733E+09  6.223E+11  5.056E+00  2.399E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4424 -4.735E+09  6.223E+11  5.059E+00  2.401E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4425 -4.736E+09  6.223E+11  5.062E+00  2.403E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4426 -4.737E+09  6.223E+11  5.066E+00  2.405E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4427 -4.738E+09  6.223E+11  5.069E+00  2.407E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4428 -4.739E+09  6.223E+11  5.072E+00  2.408E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4429 -4.740E+09  6.223E+11  5.075E+00  2.410E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4430 -4.742E+09  6.223E+11  5.078E+00  2.412E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4431 -4.743E+09  6.223E+11  5.081E+00  2.414E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4432 -4.744E+09  6.223E+11  5.084E+00  2.416E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4433 -4.745E+09  6.223E+11  5.087E+00  2.417E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4434 -4.746E+09  6.223E+11  5.090E+00  2.419E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4435 -4.748E+09  6.223E+11  5.093E+00  2.421E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4436 -4.749E+09  6.223E+11  5.096E+00  2.423E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4437 -4.750E+09  6.223E+11  5.099E+00  2.425E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4438 -4.751E+09  6.223E+11  5.102E+00  2.427E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4439 -4.752E+09  6.223E+11  5.105E+00  2.428E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4440 -4.754E+09  6.223E+11  5.109E+00  2.430E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4441 -4.755E+09  6.223E+11  5.112E+00  2.432E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4442 -4.756E+09  6.223E+11  5.115E+00  2.434E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4443 -4.757E+09  6.223E+11  5.118E+00  2.436E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4444 -4.758E+09  6.223E+11  5.121E+00  2.437E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4445 -4.759E+09  6.223E+11  5.124E+00  2.439E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4446 -4.761E+09  6.223E+11  5.127E+00  2.441E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4447 -4.762E+09  6.223E+11  5.130E+00  2.443E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4448 -4.763E+09  6.223E+11  5.133E+00  2.445E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4449 -4.764E+09  6.223E+11  5.136E+00  2.447E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4450 -4.765E+09  6.223E+11  5.139E+00  2.448E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4451 -4.767E+09  6.223E+11  5.143E+00  2.450E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4452 -4.768E+09  6.223E+11  5.146E+00  2.452E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4453 -4.769E+09  6.223E+11  5.149E+00  2.454E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4454 -4.770E+09  6.223E+11  5.152E+00  2.456E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4455 -4.771E+09  6.223E+11  5.155E+00  2.458E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4456 -4.772E+09  6.223E+11  5.158E+00  2.459E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4457 -4.774E+09  6.223E+11  5.161E+00  2.461E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4458 -4.775E+09  6.223E+11  5.164E+00  2.463E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4459 -4.776E+09  6.223E+11  5.167E+00  2.465E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4460 -4.777E+09  6.223E+11  5.170E+00  2.467E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4461 -4.778E+09  6.223E+11  5.174E+00  2.468E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4462 -4.780E+09  6.223E+11  5.177E+00  2.470E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4463 -4.781E+09  6.223E+11  5.180E+00  2.472E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4464 -4.782E+09  6.223E+11  5.183E+00  2.474E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4465 -4.783E+09  6.223E+11  5.186E+00  2.476E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4466 -4.784E+09  6.223E+11  5.189E+00  2.478E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4467 -4.785E+09  6.223E+11  5.192E+00  2.480E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4468 -4.787E+09  6.223E+11  5.195E+00  2.481E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 4469 -4.788E+09  6.223E+11  5.199E+00  2.483E+51  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
